Topic,temperature1,temperature2,AverageSimilarity
90,0.5,2.0,0.8148488
90,0.75,0.0,0.9812176
90,0.75,0.25,0.9791589
90,0.75,0.5,0.9795074
90,0.75,0.75,0.9813147
90,0.75,1.0,0.9772743
90,0.75,1.25,0.9808083
90,0.75,1.5,0.9704335
90,0.75,1.75,0.962836
90,0.75,2.0,0.8144412
90,1.0,0.0,0.9772372
90,1.0,0.25,0.9762043
90,1.0,0.5,0.9763785
90,1.0,0.75,0.97727424
90,1.0,1.0,0.9739514
90,1.0,1.25,0.97656053
90,1.0,1.5,0.96715873
90,1.0,1.75,0.95869946
90,1.0,2.0,0.81194395
90,1.25,0.0,0.9810112
90,1.25,0.25,0.9765901
90,1.25,0.5,0.97731566
90,1.25,0.75,0.98080826
90,1.25,1.0,0.97656065
90,1.25,1.25,0.9811634
90,1.25,1.5,0.9703329
90,1.25,1.75,0.9633156
90,1.25,2.0,0.81305194
90,1.5,0.0,0.9704603
90,1.5,0.25,0.9676471
90,1.5,0.5,0.9681145
90,1.5,0.75,0.9704335
90,1.5,1.0,0.9671587
90,1.5,1.25,0.9703329
90,1.5,1.5,0.96227455
90,1.5,1.75,0.95238113
90,1.5,2.0,0.80713624
90,1.75,0.0,0.96364534
90,1.75,0.25,0.95841336
90,1.75,0.5,0.95924044
90,1.75,0.75,0.962836
90,1.75,1.0,0.95869946
90,1.75,1.25,0.9633156
90,1.75,1.5,0.95238113
90,1.75,1.75,0.9480724
90,1.75,2.0,0.80137694
90,2.0,0.0,0.81471115
90,2.0,0.25,0.81489426
90,2.0,0.5,0.8148488
90,2.0,0.75,0.8144412
90,2.0,1.0,0.81194395
90,2.0,1.25,0.81305194
90,2.0,1.5,0.80713636
90,2.0,1.75,0.80137694
90,2.0,2.0,0.70806813
91,0.0,0.0,1.0
91,0.0,0.25,0.99467355
91,0.0,0.5,0.9298591
91,0.0,0.75,0.94392043
91,0.0,1.0,0.9292805
91,0.0,1.25,0.8951268
91,0.0,1.5,0.8861166
91,0.0,1.75,0.8502892
91,0.0,2.0,0.80259824
91,0.25,0.0,0.99467355
91,0.25,0.25,0.9898798
91,0.25,0.5,0.9291911
91,0.25,0.75,0.9423896
91,0.25,1.0,0.9286215
91,0.25,1.25,0.8966753
91,0.25,1.5,0.8878563
91,0.25,1.75,0.85167116
91,0.25,2.0,0.80370694
91,0.5,0.0,0.929859
91,0.5,0.25,0.9291911
91,0.5,0.5,0.91537225
91,0.5,0.75,0.91676986
91,0.5,1.0,0.91495425
91,0.5,1.25,0.90174794
91,0.5,1.5,0.900665
91,0.5,1.75,0.85539275
91,0.5,2.0,0.80643153
91,0.75,0.0,0.94392043
91,0.75,0.25,0.94238955
91,0.75,0.5,0.9167699
91,0.75,0.75,0.9218567
91,0.75,1.0,0.91636777
91,0.75,1.25,0.9000416
91,0.75,1.5,0.89575607
91,0.75,1.75,0.85382295
91,0.75,2.0,0.8047456
91,1.0,0.0,0.9292805
91,1.0,0.25,0.9286215
91,1.0,0.5,0.9149541
91,1.0,0.75,0.91636777
91,1.0,1.0,0.9146164
91,1.0,1.25,0.9013832
91,1.0,1.5,0.90032685
91,1.0,1.75,0.8549832
91,1.0,2.0,0.8059477
91,1.25,0.0,0.8951268
91,1.25,0.25,0.8966753
91,1.25,0.5,0.90174806
91,1.25,0.75,0.90004164
91,1.25,1.0,0.9013832
91,1.25,1.25,0.9006607
91,1.25,1.5,0.89901155
91,1.25,1.75,0.85355425
91,1.25,2.0,0.80318934
91,1.5,0.0,0.88611656
91,1.5,0.25,0.88785625
91,1.5,0.5,0.900665
91,1.5,0.75,0.89575607
91,1.5,1.0,0.90032685
91,1.5,1.25,0.89901143
91,1.5,1.5,0.90209824
91,1.5,1.75,0.8521638
91,1.5,2.0,0.80316985
91,1.75,0.0,0.8502892
91,1.75,0.25,0.85167116
91,1.75,0.5,0.85539275
91,1.75,0.75,0.85382295
91,1.75,1.0,0.8549832
91,1.75,1.25,0.85355425
91,1.75,1.5,0.8521637
91,1.75,1.75,0.8135474
91,1.75,2.0,0.76558393
91,2.0,0.0,0.80259824
91,2.0,0.25,0.80370694
91,2.0,0.5,0.8064314
91,2.0,0.75,0.8047456
91,2.0,1.0,0.8059477
91,2.0,1.25,0.80318934
91,2.0,1.5,0.80316985
91,2.0,1.75,0.76558393
91,2.0,2.0,0.72774124
92,0.0,0.0,0.8895236
92,0.0,0.25,0.8620162
92,0.0,0.5,0.84728605
92,0.0,0.75,0.81912774
92,0.0,1.0,0.81246674
92,0.0,1.25,0.8203629
92,0.0,1.5,0.7756389
92,0.0,1.75,0.7806131
92,0.0,2.0,0.5998987
92,0.25,0.0,0.8620163
92,0.25,0.25,0.8556221
92,0.25,0.5,0.851608
92,0.25,0.75,0.84466904
92,0.25,1.0,0.8169954
92,0.25,1.25,0.83877647
92,0.25,1.5,0.79281664
92,0.25,1.75,0.79726213
92,0.25,2.0,0.6229422
92,0.5,0.0,0.84728605
92,0.5,0.25,0.851608
92,0.5,0.5,0.8534859
92,0.5,0.75,0.85761905
92,0.5,1.0,0.81786233
92,0.5,1.25,0.84778535
92,0.5,1.5,0.800093
92,0.5,1.75,0.8049534
92,0.5,2.0,0.6340828
92,0.75,0.0,0.8191277
92,0.75,0.25,0.84466904
92,0.75,0.5,0.85761905
92,0.75,0.75,0.88328004
92,0.75,1.0,0.82145953
92,0.75,1.25,0.86606705
92,0.75,1.5,0.8163957
92,0.75,1.75,0.8211803
92,0.75,2.0,0.6568723
92,1.0,0.0,0.8124668
92,1.0,0.25,0.8169954
92,1.0,0.5,0.8178624
92,1.0,0.75,0.82145953
92,1.0,1.0,0.79792994
92,1.0,1.25,0.81423753
92,1.0,1.5,0.7869382
92,1.0,1.75,0.7787848
92,1.0,2.0,0.62798
92,1.25,0.0,0.8203629
92,1.25,0.25,0.83877647
92,1.25,0.5,0.84778535
92,1.25,0.75,0.86606705
92,1.25,1.0,0.8142376
92,1.25,1.25,0.8535901
92,1.25,1.5,0.8071336
92,1.25,1.75,0.8124832
92,1.25,2.0,0.6529994
92,1.5,0.0,0.7756389
92,1.5,0.25,0.79281664
92,1.5,0.5,0.80009294
92,1.5,0.75,0.8163957
92,1.5,1.0,0.7869382
92,1.5,1.25,0.8071336
92,1.5,1.5,0.7900011
92,1.5,1.75,0.77527666
92,1.5,2.0,0.6417041
92,1.75,0.0,0.7806132
92,1.75,0.25,0.79726213
92,1.75,0.5,0.8049534
92,1.75,0.75,0.8211803
92,1.75,1.0,0.7787848
92,1.75,1.25,0.8124832
92,1.75,1.5,0.7752767
92,1.75,1.75,0.7834948
92,1.75,2.0,0.6405899
92,2.0,0.0,0.5998987
92,2.0,0.25,0.6229422
92,2.0,0.5,0.6340828
92,2.0,0.75,0.65687215
92,2.0,1.0,0.62797993
92,2.0,1.25,0.6529995
92,2.0,1.5,0.6417041
92,2.0,1.75,0.6405899
92,2.0,2.0,0.5867051
93,0.0,0.0,0.8852658
93,0.0,0.25,0.8660137
93,0.0,0.5,0.86876464
93,0.0,0.75,0.8696159
93,0.0,1.0,0.853439
93,0.0,1.25,0.85035646
93,0.0,1.5,0.8285892
93,0.0,1.75,0.80512047
93,0.0,2.0,0.7402151
93,0.25,0.0,0.8660137
93,0.25,0.25,0.8787693
93,0.25,0.5,0.87081665
93,0.25,0.75,0.86751246
93,0.25,1.0,0.8595047
93,0.25,1.25,0.8615265
93,0.25,1.5,0.8581448
93,0.25,1.75,0.81652427
93,0.25,2.0,0.7473218
93,0.5,0.0,0.8687647
93,0.5,0.25,0.87081665
93,0.5,0.5,0.8671742
93,0.5,0.75,0.86445016
93,0.5,1.0,0.85403544
93,0.5,1.25,0.8544135
93,0.5,1.5,0.8452581
93,0.5,1.75,0.8111945
93,0.5,2.0,0.7432251
93,0.75,0.0,0.8696159
93,0.75,0.25,0.86751235
93,0.75,0.5,0.8644502
93,0.75,0.75,0.8678052
93,0.75,1.0,0.8539118
93,0.75,1.25,0.85302734
93,0.75,1.5,0.8385309
93,0.75,1.75,0.8052952
93,0.75,2.0,0.74205565
93,1.0,0.0,0.853439
93,1.0,0.25,0.8595047
93,1.0,0.5,0.8540355
93,1.0,0.75,0.8539118
93,1.0,1.0,0.8524675
93,1.0,1.25,0.85011655
93,1.0,1.5,0.84864634
93,1.0,1.75,0.8163844
93,1.0,2.0,0.74856484
93,1.25,0.0,0.85035646
93,1.25,0.25,0.8615265
93,1.25,0.5,0.8544136
93,1.25,0.75,0.8530274
93,1.25,1.0,0.85011655
93,1.25,1.25,0.8516393
93,1.25,1.5,0.85120684
93,1.25,1.75,0.814295
93,1.25,2.0,0.74605525
93,1.5,0.0,0.8285892
93,1.5,0.25,0.8581448
93,1.5,0.5,0.8452581
93,1.5,0.75,0.8385308
93,1.5,1.0,0.84864634
93,1.5,1.25,0.85120684
93,1.5,1.5,0.8721745
93,1.5,1.75,0.8249323
93,1.5,2.0,0.7509249
93,1.75,0.0,0.8051204
93,1.75,0.25,0.8165242
93,1.75,0.5,0.8111945
93,1.75,0.75,0.8052952
93,1.75,1.0,0.81638443
93,1.75,1.25,0.8142949
93,1.75,1.5,0.8249323
93,1.75,1.75,0.810314
93,1.75,2.0,0.734939
93,2.0,0.0,0.74021506
93,2.0,0.25,0.7473218
93,2.0,0.5,0.7432251
93,2.0,0.75,0.74205565
93,2.0,1.0,0.7485649
93,2.0,1.25,0.7460551
93,2.0,1.5,0.750925
93,2.0,1.75,0.734939
93,2.0,2.0,0.69143033
94,0.0,0.0,1.0
94,0.0,0.25,1.0
94,0.0,0.5,1.0
94,0.0,0.75,0.9938141
94,0.0,1.0,0.9943248
94,0.0,1.25,0.9749962
94,0.0,1.5,0.9752565
94,0.0,1.75,0.9697897
94,0.0,2.0,0.9757672
94,0.25,0.0,1.0
94,0.25,0.25,1.0
94,0.25,0.5,1.0
94,0.25,0.75,0.9938141
94,0.25,1.0,0.9943248
94,0.25,1.25,0.9749962
94,0.25,1.5,0.9752565
94,0.25,1.75,0.9697897
94,0.25,2.0,0.9757672
94,0.5,0.0,1.0
94,0.5,0.25,1.0
94,0.5,0.5,1.0
94,0.5,0.75,0.9938141
94,0.5,1.0,0.9943248
94,0.5,1.25,0.9749962
94,0.5,1.5,0.9752565
94,0.5,1.75,0.9697897
94,0.5,2.0,0.9757672
94,0.75,0.0,0.9938141
94,0.75,0.25,0.9938141
94,0.75,0.5,0.9938141
94,0.75,0.75,0.98824686
94,0.75,1.0,0.9882797
94,0.75,1.25,0.96990836
94,0.75,1.5,0.97154504
94,0.75,1.75,0.96479994
94,0.75,2.0,0.9715779
94,1.0,0.0,0.9943248
94,1.0,0.25,0.9943248
94,1.0,0.5,0.9943248
94,1.0,0.75,0.9882797
94,1.0,1.0,0.98921716
94,1.0,1.25,0.97121257
94,1.0,1.5,0.97014445
94,1.0,1.75,0.96649855
94,1.0,2.0,0.97108185
94,1.25,0.0,0.9749962
94,1.25,0.25,0.9749962
94,1.25,0.5,0.9749962
94,1.25,0.75,0.96990836
94,1.25,1.0,0.97121257
94,1.25,1.25,0.9570497
94,1.25,1.5,0.954645
94,1.25,1.75,0.9533789
94,1.25,2.0,0.95594925
94,1.5,0.0,0.9752565
94,1.5,0.25,0.9752565
94,1.5,0.5,0.9752565
94,1.5,0.75,0.97154504
94,1.5,1.0,0.9701445
94,1.5,1.25,0.954645
94,1.5,1.5,0.9604105
94,1.5,1.75,0.94983107
94,1.5,2.0,0.9590099
94,1.75,0.0,0.9697897
94,1.75,0.25,0.9697897
94,1.75,0.5,0.9697897
94,1.75,0.75,0.96480006
94,1.75,1.0,0.96649855
94,1.75,1.25,0.95337874
94,1.75,1.5,0.94983107
94,1.75,1.75,0.95040536
94,1.75,2.0,0.9515297
94,2.0,0.0,0.9757672
94,2.0,0.25,0.9757672
94,2.0,0.5,0.9757672
94,2.0,0.75,0.9715779
94,2.0,1.0,0.9710819
94,2.0,1.25,0.95594925
94,2.0,1.5,0.95900995
94,2.0,1.75,0.9515297
94,2.0,2.0,0.958514
95,0.0,0.0,0.99999994
95,0.0,0.25,0.99606615
95,0.0,0.5,0.9791047
95,0.0,0.75,0.95011365
95,0.0,1.0,0.93905836
95,0.0,1.25,0.9082586
95,0.0,1.5,0.91674864
95,0.0,1.75,0.9138527
95,0.0,2.0,0.7605199
95,0.25,0.0,0.99606615
95,0.25,0.25,0.9929191
95,0.25,0.5,0.976205
95,0.25,0.75,0.9488177
95,0.25,1.0,0.937267
95,0.25,1.25,0.90684617
95,0.25,1.5,0.9168675
95,0.25,1.75,0.9127646
95,0.25,2.0,0.7585234
95,0.5,0.0,0.97910464
95,0.5,0.25,0.976205
95,0.5,0.5,0.96254027
95,0.5,0.75,0.93964446
95,0.5,1.0,0.93111527
95,0.5,1.25,0.90626097
95,0.5,1.5,0.9131161
95,0.5,1.75,0.90914553
95,0.5,2.0,0.7573316
95,0.75,0.0,0.95011365
95,0.75,0.25,0.94881773
95,0.75,0.5,0.93964446
95,0.75,0.75,0.9257261
95,0.75,1.0,0.92015487
95,0.75,1.25,0.9037441
95,0.75,1.5,0.9094808
95,0.75,1.75,0.9041256
95,0.75,2.0,0.7543117
95,1.0,0.0,0.93905836
95,1.0,0.25,0.937267
95,1.0,0.5,0.93111527
95,1.0,0.75,0.92015487
95,1.0,1.0,0.9185919
95,1.0,1.25,0.90747184
95,1.0,1.5,0.90774995
95,1.0,1.75,0.90328795
95,1.0,2.0,0.7562996
95,1.25,0.0,0.9082587
95,1.25,0.25,0.90684617
95,1.25,0.5,0.90626097
95,1.25,0.75,0.90374404
95,1.25,1.0,0.90747184
95,1.25,1.25,0.9068941
95,1.25,1.5,0.9018805
95,1.25,1.75,0.89815736
95,1.25,2.0,0.7560146
95,1.5,0.0,0.91674864
95,1.5,0.25,0.9168675
95,1.5,0.5,0.9131161
95,1.5,0.75,0.9094808
95,1.5,1.0,0.90774995
95,1.5,1.25,0.9018805
95,1.5,1.5,0.9055737
95,1.5,1.75,0.8996757
95,1.5,2.0,0.75329363
95,1.75,0.0,0.9138527
95,1.75,0.25,0.9127646
95,1.75,0.5,0.90914553
95,1.75,0.75,0.9041257
95,1.75,1.0,0.90328807
95,1.75,1.25,0.89815736
95,1.75,1.5,0.8996757
95,1.75,1.75,0.8972373
95,1.75,2.0,0.7537183
95,2.0,0.0,0.76052004
95,2.0,0.25,0.7585234
95,2.0,0.5,0.75733167
95,2.0,0.75,0.75431174
95,2.0,1.0,0.7562996
95,2.0,1.25,0.7560146
95,2.0,1.5,0.7532935
95,2.0,1.75,0.75371844
95,2.0,2.0,0.6611546
96,0.0,0.0,1.0000001
96,0.0,0.25,1.0000001
96,0.0,0.5,1.0000001
96,0.0,0.75,1.0000001
96,0.0,1.0,1.0000001
96,0.0,1.25,0.9360458
96,0.0,1.5,0.9633014
96,0.0,1.75,0.932797
96,0.0,2.0,0.8703125
96,0.25,0.0,1.0000001
96,0.25,0.25,1.0000001
96,0.25,0.5,1.0000001
96,0.25,0.75,1.0000001
96,0.25,1.0,1.0000001
96,0.25,1.25,0.9360458
96,0.25,1.5,0.9633014
96,0.25,1.75,0.932797
96,0.25,2.0,0.8703126
96,0.5,0.0,1.0000001
96,0.5,0.25,1.0000001
96,0.5,0.5,1.0000001
96,0.5,0.75,1.0000001
96,0.5,1.0,1.0000001
96,0.5,1.25,0.9360458
96,0.5,1.5,0.9633014
96,0.5,1.75,0.932797
96,0.5,2.0,0.8703126
96,0.75,0.0,1.0000001
96,0.75,0.25,1.0000001
96,0.75,0.5,1.0000001
96,0.75,0.75,1.0000001
96,0.75,1.0,1.0000001
96,0.75,1.25,0.9360458
96,0.75,1.5,0.9633014
96,0.75,1.75,0.932797
96,0.75,2.0,0.8703125
96,1.0,0.0,1.0000001
96,1.0,0.25,1.0000001
96,1.0,0.5,1.0000001
96,1.0,0.75,1.0000001
96,1.0,1.0,1.0000001
96,1.0,1.25,0.9360458
96,1.0,1.5,0.9633014
96,1.0,1.75,0.932797
96,1.0,2.0,0.8703126
96,1.25,0.0,0.9360458
96,1.25,0.25,0.9360458
96,1.25,0.5,0.9360458
96,1.25,0.75,0.9360458
96,1.25,1.0,0.9360458
96,1.25,1.25,0.8923999
96,1.25,1.5,0.9116972
96,1.25,1.75,0.88647944
96,1.25,2.0,0.83234787
96,1.5,0.0,0.9633014
96,1.5,0.25,0.9633014
96,1.5,0.5,0.9633014
96,1.5,0.75,0.9633014
96,1.5,1.0,0.9633014
96,1.5,1.25,0.9116972
96,1.5,1.5,0.9348242
96,1.5,1.75,0.9074031
96,1.5,2.0,0.848851
96,1.75,0.0,0.932797
96,1.75,0.25,0.932797
96,1.75,0.5,0.932797
96,1.75,0.75,0.932797
96,1.75,1.0,0.932797
96,1.75,1.25,0.88647944
96,1.75,1.5,0.9074031
96,1.75,1.75,0.8858213
96,1.75,2.0,0.83059126
96,2.0,0.0,0.8703126
96,2.0,0.25,0.8703126
96,2.0,0.5,0.8703126
96,2.0,0.75,0.8703126
96,2.0,1.0,0.8703126
96,2.0,1.25,0.83234787
96,2.0,1.5,0.8488511
96,2.0,1.75,0.83059126
96,2.0,2.0,0.78932726
97,0.0,0.0,1.0000001
97,0.0,0.25,0.98643494
97,0.0,0.5,0.95693225
97,0.0,0.75,0.8866668
97,0.0,1.0,0.8073174
97,0.0,1.25,0.74921304
97,0.0,1.5,0.62151223
97,0.0,1.75,0.7066327
97,0.0,2.0,0.6241135
97,0.25,0.0,0.98643494
97,0.25,0.25,0.9742263
97,0.25,0.5,0.94741476
97,0.25,0.75,0.87960726
97,0.25,1.0,0.79918116
97,0.25,1.25,0.74789625
97,0.25,1.5,0.61533433
97,0.25,1.75,0.7008638
97,0.25,2.0,0.61788183
97,0.5,0.0,0.9569321
97,0.5,0.25,0.9474147
97,0.5,0.5,0.9261791
97,0.5,0.75,0.8635408
97,0.5,1.0,0.78231436
97,0.5,1.25,0.7439908
97,0.5,1.5,0.6035607
97,0.5,1.75,0.68931216
97,0.5,2.0,0.6055331
97,0.75,0.0,0.8866668
97,0.75,0.25,0.87960726
97,0.75,0.5,0.8635408
97,0.75,0.75,0.8128171
97,0.75,1.0,0.74437255
97,0.75,1.25,0.71521866
97,0.75,1.5,0.5909392
97,0.75,1.75,0.6543551
97,0.75,2.0,0.5800436
97,1.0,0.0,0.8073174
97,1.0,0.25,0.7991812
97,1.0,0.5,0.78231436
97,1.0,0.75,0.7443725
97,1.0,1.0,0.7147229
97,1.0,1.25,0.67511535
97,1.0,1.5,0.60708916
97,1.0,1.75,0.6216291
97,1.0,2.0,0.5682735
97,1.25,0.0,0.7492131
97,1.25,0.25,0.74789625
97,1.25,0.5,0.74399084
97,1.25,0.75,0.71521866
97,1.25,1.0,0.67511535
97,1.25,1.25,0.6775768
97,1.25,1.5,0.568844
97,1.25,1.75,0.59771407
97,1.25,2.0,0.5383915
97,1.5,0.0,0.62151223
97,1.5,0.25,0.61533433
97,1.5,0.5,0.6035607
97,1.5,0.75,0.5909392
97,1.5,1.0,0.60708916
97,1.5,1.25,0.568844
97,1.5,1.5,0.57719064
97,1.5,1.75,0.5208207
97,1.5,2.0,0.50185776
97,1.75,0.0,0.7066326
97,1.75,0.25,0.7008638
97,1.75,0.5,0.68931204
97,1.75,0.75,0.654355
97,1.75,1.0,0.6216292
97,1.75,1.25,0.59771407
97,1.75,1.5,0.5208206
97,1.75,1.75,0.56317526
97,1.75,2.0,0.50479066
97,2.0,0.0,0.62411356
97,2.0,0.25,0.61788183
97,2.0,0.5,0.6055331
97,2.0,0.75,0.5800436
97,2.0,1.0,0.56827354
97,2.0,1.25,0.5383915
97,2.0,1.5,0.50185776
97,2.0,1.75,0.50479066
97,2.0,2.0,0.47984686
98,0.0,0.0,1.0000001
98,0.0,0.25,0.9900916
98,0.0,0.5,0.9869423
98,0.0,0.75,0.93995386
98,0.0,1.0,0.9313161
98,0.0,1.25,0.924916
98,0.0,1.5,0.90948397
98,0.0,1.75,0.89276445
98,0.0,2.0,0.7781378
98,0.25,0.0,0.9900916
98,0.25,0.25,0.98114276
98,0.25,0.5,0.9782927
98,0.25,0.75,0.9353039
98,0.25,1.0,0.9262038
98,0.25,1.25,0.92045
98,0.25,1.5,0.9059719
98,0.25,1.75,0.8886078
98,0.25,2.0,0.775495
98,0.5,0.0,0.98694223
98,0.5,0.25,0.97829264
98,0.5,0.5,0.97575754
98,0.5,0.75,0.93396944
98,0.5,1.0,0.9250222
98,0.5,1.25,0.9207474
98,0.5,1.5,0.9053824
98,0.5,1.75,0.88808775
98,0.5,2.0,0.7757786
98,0.75,0.0,0.93995374
98,0.75,0.25,0.9353039
98,0.75,0.5,0.9339693
98,0.75,0.75,0.9095544
98,0.75,1.0,0.89856833
98,0.75,1.25,0.89644766
98,0.75,1.5,0.8853418
98,0.75,1.75,0.8658625
98,0.75,2.0,0.76029533
98,1.0,0.0,0.9313161
98,1.0,0.25,0.92620367
98,1.0,0.5,0.9250222
98,1.0,0.75,0.89856833
98,1.0,1.0,0.8931947
98,1.0,1.25,0.89259565
98,1.0,1.5,0.87855804
98,1.0,1.75,0.86132187
98,1.0,2.0,0.75666344
98,1.25,0.0,0.924916
98,1.25,0.25,0.92045
98,1.25,0.5,0.9207473
98,1.25,0.75,0.8964476
98,1.25,1.0,0.89259565
98,1.25,1.25,0.9032615
98,1.25,1.5,0.88165146
98,1.25,1.75,0.86550814
98,1.25,2.0,0.7627594
98,1.5,0.0,0.90948397
98,1.5,0.25,0.9059719
98,1.5,0.5,0.9053824
98,1.5,0.75,0.8853418
98,1.5,1.0,0.87855804
98,1.5,1.25,0.88165146
98,1.5,1.5,0.87023765
98,1.5,1.75,0.8494698
98,1.5,2.0,0.7490652
98,1.75,0.0,0.89276445
98,1.75,0.25,0.8886078
98,1.75,0.5,0.88808775
98,1.75,0.75,0.8658624
98,1.75,1.0,0.86132187
98,1.75,1.25,0.865508
98,1.75,1.5,0.84946966
98,1.75,1.75,0.8374606
98,1.75,2.0,0.7338701
98,2.0,0.0,0.7781378
98,2.0,0.25,0.775495
98,2.0,0.5,0.77577865
98,2.0,0.75,0.7602954
98,2.0,1.0,0.7566634
98,2.0,1.25,0.7627594
98,2.0,1.5,0.7490652
98,2.0,1.75,0.7338701
98,2.0,2.0,0.66826296
99,0.0,0.0,1.0000001
99,0.0,0.25,1.0000001
99,0.0,0.5,1.0000001
99,0.0,0.75,0.9677502
99,0.0,1.0,0.97067153
99,0.0,1.25,0.96373385
99,0.0,1.5,0.9236436
99,0.0,1.75,0.8133248
99,0.0,2.0,0.83413625
99,0.25,0.0,1.0000001
99,0.25,0.25,1.0000001
99,0.25,0.5,1.0000001
99,0.25,0.75,0.9677502
99,0.25,1.0,0.97067153
99,0.25,1.25,0.96373385
99,0.25,1.5,0.9236436
99,0.25,1.75,0.8133248
99,0.25,2.0,0.83413625
99,0.5,0.0,1.0000001
99,0.5,0.25,1.0000001
99,0.5,0.5,1.0000001
99,0.5,0.75,0.9677502
99,0.5,1.0,0.97067153
99,0.5,1.25,0.96373385
99,0.5,1.5,0.9236436
99,0.5,1.75,0.8133248
99,0.5,2.0,0.83413625
99,0.75,0.0,0.9677501
99,0.75,0.25,0.9677501
99,0.75,0.5,0.9677501
99,0.75,0.75,0.9419502
99,0.75,1.0,0.94340426
99,0.75,1.25,0.9375913
99,0.75,1.5,0.90413284
99,0.75,1.75,0.8097916
99,0.75,2.0,0.81680846
99,1.0,0.0,0.97067153
99,1.0,0.25,0.97067153
99,1.0,0.5,0.97067153
99,1.0,0.75,0.94340426
99,1.0,1.0,0.9471508
99,1.0,1.25,0.93980056
99,1.0,1.5,0.9045419
99,1.0,1.75,0.8100197
99,1.0,2.0,0.81852037
99,1.25,0.0,0.96373385
99,1.25,0.25,0.96373385
99,1.25,0.5,0.96373385
99,1.25,0.75,0.9375913
99,1.25,1.0,0.93980056
99,1.25,1.25,0.93432
99,1.25,1.5,0.90058136
99,1.25,1.75,0.80548894
99,1.25,2.0,0.81479627
99,1.5,0.0,0.92364365
99,1.5,0.25,0.92364365
99,1.5,0.5,0.92364365
99,1.5,0.75,0.90413284
99,1.5,1.0,0.9045419
99,1.5,1.25,0.9005814
99,1.5,1.5,0.87415004
99,1.5,1.75,0.7949344
99,1.5,2.0,0.7912567
99,1.75,0.0,0.8133248
99,1.75,0.25,0.8133248
99,1.75,0.5,0.8133248
99,1.75,0.75,0.8097916
99,1.75,1.0,0.8100197
99,1.75,1.25,0.8054889
99,1.75,1.5,0.7949344
99,1.75,1.75,0.76975083
99,1.75,2.0,0.72280836
99,2.0,0.0,0.83413625
99,2.0,0.25,0.83413625
99,2.0,0.5,0.83413625
99,2.0,0.75,0.81680846
99,2.0,1.0,0.8185203
99,2.0,1.25,0.81479627
99,2.0,1.5,0.7912567
99,2.0,1.75,0.72280836
99,2.0,2.0,0.72982144
100,0.0,0.0,0.99999994
100,0.0,0.25,0.99999994
100,0.0,0.5,0.99999994
100,0.0,0.75,0.99999994
100,0.0,1.0,0.99999994
100,0.0,1.25,0.99999994
100,0.0,1.5,0.987677
100,0.0,1.75,0.99079835
100,0.0,2.0,0.9201222
100,0.25,0.0,0.99999994
100,0.25,0.25,0.99999994
100,0.25,0.5,0.99999994
100,0.25,0.75,0.99999994
100,0.25,1.0,0.99999994
100,0.25,1.25,0.99999994
100,0.25,1.5,0.987677
100,0.25,1.75,0.99079835
100,0.25,2.0,0.9201222
100,0.5,0.0,0.99999994
100,0.5,0.25,0.99999994
100,0.5,0.5,0.99999994
100,0.5,0.75,0.99999994
100,0.5,1.0,0.99999994
100,0.5,1.25,0.99999994
100,0.5,1.5,0.987677
100,0.5,1.75,0.99079835
100,0.5,2.0,0.9201222
100,0.75,0.0,0.99999994
100,0.75,0.25,0.99999994
100,0.75,0.5,0.99999994
100,0.75,0.75,0.99999994
100,0.75,1.0,0.99999994
100,0.75,1.25,0.99999994
100,0.75,1.5,0.987677
100,0.75,1.75,0.99079835
100,0.75,2.0,0.9201222
100,1.0,0.0,0.99999994
100,1.0,0.25,0.99999994
100,1.0,0.5,0.99999994
100,1.0,0.75,0.99999994
100,1.0,1.0,0.99999994
100,1.0,1.25,0.99999994
100,1.0,1.5,0.987677
100,1.0,1.75,0.99079835
100,1.0,2.0,0.9201222
100,1.25,0.0,0.99999994
100,1.25,0.25,0.99999994
100,1.25,0.5,0.99999994
100,1.25,0.75,0.99999994
100,1.25,1.0,0.99999994
100,1.25,1.25,0.99999994
100,1.25,1.5,0.987677
100,1.25,1.75,0.99079835
100,1.25,2.0,0.9201222
100,1.5,0.0,0.987677
100,1.5,0.25,0.987677
100,1.5,0.5,0.987677
100,1.5,0.75,0.987677
100,1.5,1.0,0.987677
100,1.5,1.25,0.987677
100,1.5,1.5,0.9790509
100,1.5,1.75,0.98106295
100,1.5,2.0,0.9093156
100,1.75,0.0,0.99079835
100,1.75,0.25,0.99079835
100,1.75,0.5,0.99079835
100,1.75,0.75,0.99079835
100,1.75,1.0,0.99079835
100,1.75,1.25,0.99079835
100,1.75,1.5,0.98106295
100,1.75,1.75,0.9835023
100,1.75,2.0,0.91206825
100,2.0,0.0,0.9201222
100,2.0,0.25,0.9201222
100,2.0,0.5,0.9201222
100,2.0,0.75,0.9201222
100,2.0,1.0,0.9201222
100,2.0,1.25,0.9201222
100,2.0,1.5,0.9093156
100,2.0,1.75,0.91206825
100,2.0,2.0,0.8519428
101,0.0,0.0,1.0
101,0.0,0.25,1.0
101,0.0,0.5,1.0
101,0.0,0.75,1.0
101,0.0,1.0,1.0
101,0.0,1.25,0.99606055
101,0.0,1.5,0.91174567
101,0.0,1.75,0.9829117
101,0.0,2.0,0.91768885
101,0.25,0.0,1.0
101,0.25,0.25,1.0
101,0.25,0.5,1.0
101,0.25,0.75,1.0
101,0.25,1.0,1.0
